model,qid,language,n_candidates,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5
claude-3-5-haiku-20241022,1092,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1092,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1093,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1093,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1093,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1093,Golang,5,0,0,1,1,1
claude-3-5-haiku-20241022,1093,Java,5,0,0,1,1,1
claude-3-5-haiku-20241022,1093,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1093,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1093,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1094,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1094,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1094,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1095,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1095,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1095,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1095,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1095,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1095,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1095,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1095,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1096,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,Golang,5,0,0,1,1,1
claude-3-5-haiku-20241022,1096,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1096,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1103,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1103,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1103,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1103,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1103,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1103,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,1103,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1103,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1106,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1106,C#,5,0,0,1,1,1
claude-3-5-haiku-20241022,1106,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1106,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1106,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1106,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1106,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1106,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1108,C,5,0,0,1,1,1
claude-3-5-haiku-20241022,1108,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1108,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1108,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1108,Java,5,0,0,1,1,1
claude-3-5-haiku-20241022,1108,JavaScript,5,0,0,1,1,1
claude-3-5-haiku-20241022,1108,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1108,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1109,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1109,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1109,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1111,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1111,C#,5,0,0,0,0,1
claude-3-5-haiku-20241022,1111,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1111,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1111,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1111,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1111,Python3,5,0,0,0,1,1
claude-3-5-haiku-20241022,1111,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1122,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1122,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1122,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1124,C,5,0,0,0,1,1
claude-3-5-haiku-20241022,1124,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1124,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1124,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1124,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1124,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1124,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1124,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1125,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1125,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1125,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1125,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1125,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1125,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1125,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1125,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1128,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1128,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1128,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1129,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1129,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1129,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1129,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1129,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1129,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1129,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1129,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1137,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1137,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1137,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1137,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1137,Java,5,0,1,1,1,1
claude-3-5-haiku-20241022,1137,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1137,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1137,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1139,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1139,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1139,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1139,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1139,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1139,JavaScript,5,0,1,1,1,1
claude-3-5-haiku-20241022,1139,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1139,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1140,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1140,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,C++,5,0,0,0,0,1
claude-3-5-haiku-20241022,1143,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1143,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1144,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1144,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1144,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1146,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1146,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1146,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,C++,5,0,0,0,0,1
claude-3-5-haiku-20241022,1147,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1147,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1147,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,115,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,115,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,115,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,115,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,115,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,115,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,115,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,115,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1154,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,1154,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1154,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1155,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1155,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1155,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1156,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1156,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1156,C++,5,0,0,0,1,1
claude-3-5-haiku-20241022,1156,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1156,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1156,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1156,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1156,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1157,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,JavaScript,5,0,0,1,1,1
claude-3-5-haiku-20241022,1157,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1157,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1160,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1160,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1163,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1163,C#,5,0,0,0,1,1
claude-3-5-haiku-20241022,1163,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1163,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1163,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1163,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1163,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1163,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1170,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1170,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1170,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1170,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1170,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1170,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1170,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1170,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1171,C,5,0,0,1,1,1
claude-3-5-haiku-20241022,1171,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1171,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1171,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1171,Java,5,0,0,0,1,1
claude-3-5-haiku-20241022,1171,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1171,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1171,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1172,C,5,0,0,0,1,1
claude-3-5-haiku-20241022,1172,C#,5,0,0,0,1,1
claude-3-5-haiku-20241022,1172,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1172,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1172,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1172,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1172,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1172,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1175,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1175,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1175,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1175,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1175,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1175,JavaScript,5,0,0,0,0,0
claude-3-5-haiku-20241022,1175,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1175,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1177,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1177,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1177,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1177,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1177,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1177,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1177,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1177,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1178,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1178,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1178,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1178,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1178,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1178,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1178,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1178,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1185,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1185,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1185,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1186,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1186,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1186,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1186,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1186,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1186,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1186,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1186,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1187,C,5,0,1,1,1,1
claude-3-5-haiku-20241022,1187,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1187,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1187,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1187,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1187,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1187,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1187,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1190,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1190,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1190,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,12,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,12,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,12,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,120,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,120,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,120,Rust,5,0,0,0,1,1
claude-3-5-haiku-20241022,1200,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1200,C#,5,0,0,0,1,1
claude-3-5-haiku-20241022,1200,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1200,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1200,Java,5,0,0,0,0,0
claude-3-5-haiku-20241022,1200,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1200,Python3,5,0,1,1,1,1
claude-3-5-haiku-20241022,1200,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1202,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1202,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1202,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1207,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1207,C#,5,0,0,1,1,1
claude-3-5-haiku-20241022,1207,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,1207,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1207,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1207,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1207,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1207,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1208,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1208,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1208,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1218,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1218,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1218,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1219,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1219,Python3,5,0,0,0,0,0
claude-3-5-haiku-20241022,1219,Rust,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,122,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,122,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1220,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1220,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1220,C++,5,0,0,0,0,1
claude-3-5-haiku-20241022,1220,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1220,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1220,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1220,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1220,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1221,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,C#,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1221,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1221,Rust,5,0,0,0,0,0
claude-3-5-haiku-20241022,1223,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1223,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1223,C++,5,0,1,1,1,1
claude-3-5-haiku-20241022,1223,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1223,Java,5,1,1,1,1,1
claude-3-5-haiku-20241022,1223,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1223,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1223,Rust,5,0,0,0,1,1
claude-3-5-haiku-20241022,1224,C,5,0,0,0,0,0
claude-3-5-haiku-20241022,1224,C#,5,0,1,1,1,1
claude-3-5-haiku-20241022,1224,C++,5,0,0,0,0,0
claude-3-5-haiku-20241022,1224,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1224,Java,5,0,0,1,1,1
claude-3-5-haiku-20241022,1224,JavaScript,5,1,1,1,1,1
claude-3-5-haiku-20241022,1224,Python3,5,1,1,1,1,1
claude-3-5-haiku-20241022,1224,Rust,5,0,1,1,1,1
claude-3-5-haiku-20241022,1227,C,5,1,1,1,1,1
claude-3-5-haiku-20241022,1227,C#,5,0,0,0,0,0
claude-3-5-haiku-20241022,1227,C++,5,1,1,1,1,1
claude-3-5-haiku-20241022,1227,Golang,5,1,1,1,1,1
claude-3-5-haiku-20241022,1227,Java,5,0,0,0,0,0
